 0.5 0
 0.489796 0
 0.479592 0
 0.469388 0
 0.459184 0
 0.44898 0
 0.438776 0
 0.428571 0
 0.418367 0
 0.408163 0
 0.397959 0
 0.387755 0
 0.377551 0
 0.367347 0
 0.357143 0
 0.346939 0
 0.336735 0
 0.326531 0
 0.316327 0
 0.306122 0
 0.295918 0
 0.285714 0
 0.27551 0
 0.265306 0
 0.255102 0
 0.244898 0
 0.234694 0
 0.22449 0
 0.214286 0
 0.204082 0
 0.193878 0
 0.183673 0
 0.173469 0
 0.163265 0
 0.153061 0
 0.142857 0
 0.132653 0
 0.122449 0
 0.112245 0
 0.102041 0
 0.091837 0
 0.081633 0
 0.071429 0
 0.061224 0
 0.05102 0
 0.040816 0
 0.030612 0
 0.020408 0
 0.010204 0
